Date,Open,High,Low,Close,Adj Close,Volume
2016-10-05,239.050003,239.050003,236.500000,236.600006,210.643188,1172100
2016-10-06,237.000000,237.020004,234.479996,234.720001,208.969437,1899700
2016-10-07,233.199997,233.990005,231.570007,233.529999,207.910004,2183900
2016-10-10,233.820007,234.929993,233.119995,233.289993,207.696320,990000
2016-10-11,233.000000,233.630005,231.639999,231.850006,206.414307,1060700
2016-10-12,231.929993,233.119995,231.369995,232.100006,206.636902,1256000
2016-10-13,231.660004,233.419998,231.050003,232.990005,207.429260,1112000
2016-10-14,233.380005,234.089996,231.929993,232.570007,207.055344,1081000
2016-10-17,232.679993,234.330002,232.600006,232.770004,207.233368,793300
2016-10-18,234.289993,239.600006,232.580002,232.789993,207.251190,867900
2016-10-19,233.080002,233.740005,231.580002,232.330002,206.841660,992400
2016-10-20,232.149994,232.710007,230.720001,231.830002,206.396484,922800
2016-10-21,231.070007,231.160004,228.500000,230.520004,205.230194,1553000
2016-10-24,231.500000,232.490005,230.919998,232.160004,206.690323,1304900
2016-10-25,241.080002,249.789993,238.639999,249.259995,221.914322,3130700
2016-10-26,248.600006,252.000000,247.490005,250.089996,222.653244,2112300
2016-10-27,250.279999,251.240005,248.050003,248.529999,221.264389,1294400
2016-10-28,248.720001,250.169998,247.690002,248.000000,220.792526,1119000
2016-10-31,248.240005,248.809998,245.679993,246.380005,219.350281,1320900
2016-11-01,247.190002,247.190002,244.229996,244.979996,218.103836,1081000
2016-11-02,244.949997,247.649994,244.199997,245.110001,218.219589,953800
2016-11-03,242.550003,243.399994,237.110001,238.699997,212.512817,1695100
2016-11-04,238.850006,239.699997,236.210007,236.279999,210.358307,1512200
2016-11-07,239.830002,239.919998,237.520004,239.270004,213.020294,1376000
2016-11-08,239.000000,240.919998,238.600006,239.190002,212.949066,1259300
2016-11-09,256.589996,257.480011,250.000000,253.460007,225.653564,4184300
2016-11-10,257.500000,258.190002,252.770004,257.269989,229.045532,2627400
2016-11-11,257.959991,259.730011,255.059998,259.170013,230.737091,2002900
2016-11-14,261.230011,267.809998,260.799988,267.239990,237.921753,2455100
2016-11-15,268.790009,269.739990,261.850006,265.929993,236.755478,2014600
2016-11-16,265.869995,266.170013,261.459991,263.350006,234.458557,1464200
2016-11-17,263.500000,264.470001,262.390015,263.279999,234.396210,913500
2016-11-18,263.140015,264.459991,261.579987,263.089996,234.227020,1197100
2016-11-21,264.049988,264.329987,262.640015,263.420013,234.520859,965500
2016-11-22,264.489990,265.640015,263.420013,264.660004,235.624847,1244700
2016-11-23,264.910004,265.820007,263.559998,264.399994,235.393311,1038000
2016-11-25,265.339996,266.489990,264.649994,265.920013,236.746597,653000
2016-11-28,265.730011,266.230011,264.859985,265.929993,236.755478,1364900
2016-11-29,264.500000,267.769989,263.709991,266.579987,238.969604,1209500
2016-11-30,267.549988,267.950012,265.250000,265.250000,237.777435,1468000
2016-12-01,265.290009,266.529999,264.309998,266.399994,238.808273,874900
2016-12-02,266.579987,268.149994,266.010010,267.619995,239.901901,1091000
2016-12-05,268.950012,269.899994,266.309998,266.929993,239.283401,1270300
2016-12-06,265.829987,266.799988,264.010010,266.000000,238.449753,1145900
2016-12-07,266.070007,267.000000,264.350006,266.380005,238.790375,1269400
2016-12-08,266.380005,266.380005,258.609985,259.250000,232.398865,2767300
2016-12-09,258.600006,260.220001,258.059998,259.529999,232.649872,1545300
2016-12-12,251.779999,253.699997,245.500000,253.110001,226.894760,7080300
2016-12-13,254.669998,255.500000,250.119995,251.690002,225.621872,2519200
2016-12-14,252.309998,254.830002,252.080002,252.300003,226.168686,1844900
2016-12-15,252.339996,253.309998,250.410004,250.649994,224.689606,1855600
2016-12-16,251.279999,252.789993,249.029999,250.080002,224.178619,2138100
2016-12-19,249.539993,252.460007,249.539993,252.179993,226.061081,1045600
2016-12-20,252.179993,253.779999,252.100006,253.729996,227.450562,900200
2016-12-21,254.500000,254.500000,252.279999,252.520004,226.365875,819600
2016-12-22,252.009995,253.500000,251.100006,252.800003,226.616913,831100
2016-12-23,248.169998,251.880005,247.009995,249.589996,223.739380,2086400
2016-12-27,250.779999,251.750000,250.199997,250.860001,224.877808,788800
2016-12-28,250.440002,251.000000,248.520004,249.580002,223.730362,1007700
2016-12-29,250.190002,251.919998,249.449997,250.589996,224.635773,900900
2016-12-30,250.529999,251.320007,248.779999,249.940002,224.053085,1058100
2017-01-03,251.199997,254.110001,250.759995,253.309998,227.074051,1667700
2017-01-04,254.100006,254.899994,253.339996,253.990005,227.683655,1077600
2017-01-05,254.369995,258.019989,254.100006,255.979996,229.467514,1279200
2017-01-06,255.479996,258.570007,255.479996,257.850006,231.143814,1246000
2017-01-09,258.000000,258.989990,257.429993,257.809998,231.107986,1067100
2017-01-10,258.160004,258.959991,256.170013,256.170013,229.637848,1146400
2017-01-11,256.299988,257.000000,251.710007,255.130005,228.705551,1613000
2017-01-12,254.910004,255.330002,251.309998,252.619995,226.455521,1153300
2017-01-13,252.740005,255.949997,252.020004,254.529999,228.167709,1162000
2017-01-17,253.460007,254.339996,252.059998,254.119995,227.800186,1431000
2017-01-18,254.100006,254.729996,252.940002,254.070007,227.755371,925300
2017-01-19,255.570007,257.440002,255.190002,257.029999,230.408768,1076500
2017-01-20,257.959991,258.079987,256.100006,257.730011,231.036270,1184400
2017-01-23,258.149994,259.739990,255.020004,257.480011,230.812195,1606300
2017-01-24,250.380005,253.449997,249.020004,252.910004,226.715530,2985000
2017-01-25,253.059998,254.330002,248.000000,251.000000,225.003326,2329900
2017-01-26,250.000000,254.990005,249.550003,254.970001,228.562134,1956700
2017-01-27,254.979996,259.119995,250.130005,253.500000,227.244385,2597200
2017-01-30,254.330002,256.279999,251.880005,252.830002,226.643799,1537400
2017-01-31,252.320007,252.500000,249.960007,251.330002,225.299118,1276300
2017-02-01,250.830002,252.559998,249.979996,250.899994,224.913681,1210400
2017-02-02,250.899994,252.169998,250.339996,251.970001,225.872849,1045700
2017-02-03,252.669998,256.459991,251.500000,254.460007,228.104950,1803700
2017-02-06,254.429993,257.070007,254.110001,255.309998,228.866928,980800
2017-02-07,256.000000,257.299988,255.580002,256.369995,229.817139,977800
2017-02-08,256.929993,257.809998,256.399994,256.739990,230.148804,973400
2017-02-09,256.739990,259.040009,256.739990,258.200012,231.457596,869300
2017-02-10,258.480011,260.920013,258.000000,260.549988,233.564224,748800
2017-02-13,261.049988,263.109985,261.019989,262.350006,235.177811,906700
2017-02-14,262.190002,263.160004,261.850006,262.559998,235.366058,824200
2017-02-15,262.000000,263.760010,261.070007,263.459991,236.172775,1063800
2017-02-16,263.920013,265.399994,262.730011,265.329987,237.849121,858500
2017-02-17,264.709991,265.429993,263.500000,265.350006,237.867050,882100
2017-02-21,264.809998,266.070007,264.190002,265.660004,238.144974,957300
2017-02-22,265.000000,266.019989,264.209991,265.920013,238.378052,712700
2017-02-23,266.309998,266.309998,263.769989,264.850006,237.418839,1008300
2017-02-24,264.570007,266.000000,263.179993,266.000000,238.449753,929200
2017-02-27,265.000000,270.000000,264.200012,269.359985,243.125183,1499700
2017-02-28,269.640015,269.720001,266.450012,266.579987,240.615936,2049400
2017-03-01,269.089996,270.000000,267.329987,268.380005,242.240646,1125600
2017-03-02,269.000000,269.000000,266.220001,266.989990,240.986053,954200
2017-03-03,267.070007,268.329987,266.250000,267.760010,241.681046,771100
2017-03-06,267.429993,268.480011,266.799988,267.720001,241.644928,778300
2017-03-07,267.309998,269.380005,267.299988,269.040009,242.836411,884000
2017-03-08,269.000000,269.049988,267.309998,267.720001,241.644928,818000
2017-03-09,268.000000,269.000000,267.540009,268.679993,242.511459,729400
2017-03-10,269.899994,269.899994,267.269989,268.660004,242.493378,687200
2017-03-13,268.510010,269.260010,268.000000,269.190002,242.971771,819100
2017-03-14,268.929993,269.149994,267.380005,268.000000,241.897690,701600
2017-03-15,268.000000,269.869995,267.750000,269.440002,243.197418,748500
2017-03-16,270.679993,270.679993,267.130005,267.940002,241.843506,982200
2017-03-17,268.779999,272.179993,268.299988,271.980011,245.490036,2127700
2017-03-20,272.160004,274.570007,271.630005,272.029999,245.535172,1325000
2017-03-21,272.350006,273.019989,268.359985,269.000000,242.800293,1359600
2017-03-22,268.829987,270.279999,267.910004,269.420013,243.179413,1021200
2017-03-23,269.420013,271.470001,268.980011,269.500000,243.251602,803800
2017-03-24,269.829987,269.980011,266.730011,267.420013,241.374176,870500
2017-03-27,265.649994,267.880005,264.040009,267.160004,241.139465,994300
2017-03-28,266.630005,270.790009,266.019989,269.119995,242.908554,1021300
2017-03-29,268.920013,268.920013,267.260010,268.239990,242.114334,814100
2017-03-30,268.559998,270.929993,268.209991,270.540009,244.190277,562200
2017-03-31,270.470001,270.470001,267.600006,267.600006,241.536636,1214400
2017-04-03,267.600006,269.299988,267.350006,268.679993,242.511459,799100
2017-04-04,268.540009,270.049988,268.250000,269.559998,243.305740,567900
2017-04-05,269.839996,270.950012,266.809998,266.980011,240.976990,949500
2017-04-06,266.869995,267.790009,266.320007,267.109985,241.094330,740400
2017-04-07,272.339996,272.339996,268.179993,270.230011,243.910522,1020800
2017-04-10,270.190002,271.359985,268.829987,269.029999,242.827347,789300
2017-04-11,269.000000,270.519989,268.179993,270.269989,243.946594,744400
2017-04-12,269.890015,270.480011,268.040009,268.510010,242.358017,955400
2017-04-13,268.140015,270.279999,268.000000,268.000000,241.897690,764000
2017-04-17,268.130005,269.899994,267.910004,269.880005,243.594559,811600
2017-04-18,269.880005,270.700012,268.220001,268.779999,242.601685,762800
2017-04-19,269.690002,270.049988,268.670013,269.630005,243.368881,815900
2017-04-20,270.149994,273.200012,269.670013,271.850006,245.372726,814600
2017-04-21,272.200012,274.489990,272.000000,273.089996,246.491943,955500
2017-04-24,275.540009,276.640015,274.309998,276.209991,249.308060,1098800
2017-04-25,273.899994,274.500000,267.679993,270.019989,243.720932,2963900
2017-04-26,270.589996,272.510010,269.540009,270.350006,244.018814,1477200
2017-04-27,270.839996,272.769989,269.940002,271.140015,244.731842,953800
2017-04-28,271.070007,271.540009,268.619995,269.450012,243.206451,1004200
2017-05-01,269.549988,270.109985,268.369995,268.429993,242.285797,841500
2017-05-02,268.190002,269.869995,268.000000,269.489990,243.242538,737100
2017-05-03,268.750000,269.950012,268.200012,269.600006,243.341843,636500
2017-05-04,269.869995,270.709991,268.859985,270.510010,244.163239,691100
2017-05-05,270.679993,273.100006,270.209991,273.029999,246.437790,812700
2017-05-08,272.920013,274.000000,272.100006,272.500000,245.959381,674800
2017-05-09,273.000000,274.220001,272.269989,273.869995,247.195908,897900
2017-05-10,272.880005,273.709991,270.170013,271.739990,245.273407,934500
2017-05-11,271.140015,272.250000,270.200012,272.089996,245.589294,605500
2017-05-12,270.910004,271.700012,270.750000,271.260010,244.840195,599700
2017-05-15,271.279999,272.470001,271.049988,272.350006,245.823975,616500
2017-05-16,272.079987,273.260010,271.429993,271.649994,245.192184,614100
2017-05-17,271.649994,271.649994,268.910004,269.239990,243.016907,943300
2017-05-18,268.540009,269.000000,266.010010,267.320007,241.283920,1245900
2017-05-19,268.700012,272.880005,268.109985,272.790009,246.221146,1254100
2017-05-22,280.790009,280.790009,276.220001,277.029999,250.048172,1601200
2017-05-23,278.000000,278.619995,276.100006,278.359985,251.248611,874700
2017-05-24,278.220001,280.559998,278.109985,280.049988,252.774017,871700
2017-05-25,281.000000,282.329987,280.559998,282.059998,254.588257,834300
2017-05-26,282.040009,284.000000,281.540009,283.649994,256.023376,854600
2017-05-30,281.829987,282.839996,279.730011,280.089996,254.442734,902200
2017-05-31,279.470001,281.279999,279.269989,281.130005,255.387558,1506600
2017-06-01,281.179993,281.700012,279.500000,280.959991,255.233093,829300
2017-06-02,281.279999,282.890015,280.750000,281.760010,255.959824,748500
2017-06-05,281.500000,282.299988,280.089996,280.130005,254.479065,622500
2017-06-06,279.540009,279.950012,276.720001,276.880005,251.526672,890800
2017-06-07,277.410004,277.850006,276.239990,277.380005,251.980927,658900
2017-06-08,277.380005,278.690002,276.670013,277.619995,252.198959,1116400
2017-06-09,277.660004,279.190002,276.609985,277.000000,251.635742,1021700
2017-06-12,277.000000,277.230011,273.920013,276.890015,251.535721,835900
2017-06-13,276.899994,278.940002,275.480011,278.359985,252.871140,638500
2017-06-14,278.100006,282.320007,278.000000,280.299988,254.633469,828900
2017-06-15,279.750000,281.570007,277.769989,280.929993,255.205826,617700
2017-06-16,282.130005,282.279999,280.679993,281.109985,255.369293,1287600
2017-06-19,281.750000,284.480011,281.390015,282.299988,256.450348,1064100
2017-06-20,282.950012,284.980011,282.399994,282.890015,256.986298,967600
2017-06-21,283.679993,284.019989,282.339996,282.989990,257.077179,801400
2017-06-22,282.730011,283.709991,280.380005,280.429993,254.751617,694000
2017-06-23,280.029999,281.480011,280.029999,280.640015,254.942352,1026800
2017-06-26,281.170013,283.200012,279.489990,279.700012,254.088470,886500
2017-06-27,279.320007,280.209991,277.829987,277.829987,252.389664,740500
2017-06-28,279.079987,280.920013,278.369995,280.019989,254.379150,955700
2017-06-29,279.850006,279.850006,274.690002,276.730011,251.390442,905200
2017-06-30,277.619995,278.920013,276.320007,277.609985,252.189819,1085900
2017-07-03,277.390015,280.480011,277.200012,278.920013,253.379913,462800
2017-07-05,279.500000,283.720001,279.399994,282.399994,256.541229,869500
2017-07-06,282.000000,283.480011,280.399994,280.959991,255.233093,766000
2017-07-07,281.660004,286.950012,281.500000,285.200012,259.084839,1197200
2017-07-10,285.500000,287.910004,284.220001,285.570007,259.420990,1347800
2017-07-11,285.570007,287.750000,285.059998,286.420013,260.193207,915600
2017-07-12,287.149994,288.769989,286.359985,286.359985,260.138611,812600
2017-07-13,287.119995,287.850006,285.779999,286.760010,260.501984,705100
2017-07-14,287.049988,288.769989,286.709991,288.130005,261.746582,887900
2017-07-17,288.500000,290.059998,287.609985,288.489990,262.073608,1319300
2017-07-18,290.640015,292.970001,286.029999,286.790009,260.529266,1811000
2017-07-19,287.679993,291.279999,287.040009,290.670013,264.053894,1139700
2017-07-20,290.579987,290.739990,288.940002,289.670013,263.145538,1150900
2017-07-21,288.299988,290.070007,286.859985,289.119995,262.645813,1230100
2017-07-24,289.470001,291.239990,289.200012,290.279999,263.699707,768700
2017-07-25,291.480011,292.070007,289.720001,289.829987,263.290863,805200
2017-07-26,290.820007,290.989990,288.769989,289.850006,263.308990,882400
2017-07-27,290.200012,290.489990,286.170013,288.130005,261.746582,1117400
2017-07-28,288.070007,290.769989,286.579987,290.410004,263.817780,1086200
2017-07-31,291.420013,293.839996,291.029999,292.130005,265.380310,1139200
2017-08-01,293.929993,294.329987,291.899994,292.649994,265.852661,1036700
2017-08-02,292.730011,294.839996,292.149994,294.700012,267.714996,983700
2017-08-03,294.000000,295.910004,292.799988,295.820007,268.732391,983600
2017-08-04,296.269989,297.000000,295.040009,297.000000,269.804352,796400
2017-08-07,297.309998,297.730011,296.600006,297.149994,269.940582,769100
2017-08-08,297.790009,300.420013,297.329987,300.100006,272.620422,1009300
2017-08-09,301.200012,305.540009,301.000000,305.220001,277.271637,1750600
2017-08-10,306.549988,307.100006,303.000000,303.250000,275.482086,1339600
2017-08-11,302.839996,306.450012,302.579987,303.750000,275.936249,987800
2017-08-14,305.450012,308.059998,304.260010,307.579987,279.415527,1203000
2017-08-15,307.970001,308.480011,305.519989,306.200012,278.161957,1020300
2017-08-16,305.880005,306.809998,305.350006,305.799988,277.798553,1035600
2017-08-17,305.260010,305.649994,301.269989,301.420013,273.819641,1067000
2017-08-18,300.869995,301.260010,298.820007,299.200012,271.802948,1204700
2017-08-21,300.000000,302.230011,297.769989,301.880005,274.237427,962200
2017-08-22,303.510010,305.480011,302.970001,304.799988,276.890137,960400
2017-08-23,304.000000,304.559998,302.529999,302.839996,275.109558,697100
2017-08-24,303.510010,304.049988,301.250000,302.600006,274.891510,574400
2017-08-25,303.920013,304.679993,302.709991,302.799988,275.073212,571100
2017-08-28,303.730011,303.850006,302.510010,303.609985,275.809021,830400
2017-08-29,304.500000,308.179993,304.500000,308.140015,279.924255,1277600
2017-08-30,306.420013,307.220001,305.500000,306.299988,279.905945,1273000
2017-08-31,306.859985,306.859985,304.970001,305.390015,279.074371,982400
2017-09-01,305.959991,306.339996,302.190002,302.190002,276.150116,1188800
2017-09-05,304.450012,304.529999,301.910004,302.200012,276.159302,1387200
2017-09-06,303.410004,303.940002,301.309998,301.450012,275.473938,1217400
2017-09-07,301.450012,302.769989,300.239990,302.350006,276.296326,923400
2017-09-08,301.519989,303.660004,301.519989,302.899994,276.798950,1161100
2017-09-11,303.700012,304.589996,302.209991,304.480011,278.242798,917600
2017-09-12,304.450012,304.760010,302.910004,303.730011,277.557495,640800
2017-09-13,303.059998,303.059998,300.109985,300.200012,274.331604,1143100
2017-09-14,300.200012,301.390015,298.399994,301.339996,275.373383,1507600
2017-09-15,302.339996,303.350006,301.029999,302.299988,276.250610,2025900
2017-09-18,302.859985,304.329987,302.399994,303.799988,277.621399,1005500
2017-09-19,304.290009,307.260010,303.660004,305.649994,279.311981,1365100
2017-09-20,305.359985,307.959991,305.239990,307.899994,281.368073,1265000
2017-09-21,308.100006,308.910004,307.390015,308.010010,281.468658,875600
2017-09-22,308.649994,311.359985,308.260010,308.540009,281.953003,1018600
2017-09-25,308.480011,308.970001,304.709991,306.850006,280.408569,1222400
2017-09-26,308.549988,310.690002,308.209991,309.579987,282.903351,1025800
2017-09-27,309.700012,311.320007,309.010010,310.130005,283.405945,973300
2017-09-28,309.010010,310.369995,306.579987,309.130005,282.492096,824200
2017-09-29,308.950012,310.359985,308.690002,310.290009,283.552155,911500
2017-10-02,310.790009,311.380005,309.269989,311.329987,284.502502,1007800
2017-10-03,311.380005,314.019989,311.299988,312.859985,285.900726,803000
2017-10-04,313.279999,314.100006,312.459991,313.019989,286.046906,903700
2017-10-05,312.820007,315.290009,312.640015,314.579987,287.472473,950400
2017-10-06,315.000000,316.459991,314.279999,316.459991,289.190430,857700
2017-10-09,316.619995,318.339996,315.500000,317.299988,289.958099,880100
2017-10-10,318.320007,318.320007,316.220001,317.709991,290.332764,941500
2017-10-11,317.649994,318.799988,317.049988,318.589996,291.136932,706300
2017-10-12,318.350006,321.559998,318.279999,321.149994,293.476379,867700
2017-10-13,321.619995,322.190002,319.140015,319.390015,291.868011,1095500
2017-10-16,319.739990,320.670013,317.739990,318.940002,291.456909,588200
2017-10-17,318.700012,318.929993,317.019989,318.269989,290.844513,741600
2017-10-18,318.329987,318.820007,314.700012,315.570007,288.377258,1131100
2017-10-19,315.570007,317.070007,313.019989,316.839996,289.537750,727600
2017-10-20,317.929993,320.000000,316.600006,320.000000,292.425415,933400
2017-10-23,321.059998,321.559998,319.869995,320.730011,293.092529,1239000
2017-10-24,314.690002,317.000000,310.609985,313.149994,286.165710,2567800
2017-10-25,312.859985,315.959991,311.309998,312.429993,285.507782,1658800
2017-10-26,313.440002,314.420013,303.309998,307.890015,281.359039,1599400
2017-10-27,307.950012,310.380005,307.750000,308.000000,281.459564,998600
2017-10-30,308.500000,310.420013,307.820007,308.630005,282.035187,1157300
2017-10-31,309.160004,309.829987,308.140015,308.160004,281.605743,693900
2017-11-01,309.049988,309.660004,306.230011,306.600006,280.180145,1016100
2017-11-02,306.109985,310.859985,306.109985,310.859985,284.073029,868900
2017-11-03,310.920013,311.850006,309.040009,309.989990,283.278015,652200
2017-11-06,309.720001,311.929993,308.679993,310.079987,283.360291,717300
2017-11-07,310.079987,313.369995,310.079987,313.290009,286.293640,874200
2017-11-08,313.440002,315.700012,313.299988,315.640015,288.441162,729600
2017-11-09,314.850006,315.059998,310.279999,311.079987,284.274078,890600
2017-11-10,310.299988,311.679993,309.760010,311.170013,284.356384,630800
2017-11-13,311.000000,313.279999,310.309998,312.950012,285.982971,702800
2017-11-14,312.000000,314.000000,310.700012,313.739990,286.704803,605700
2017-11-15,313.100006,313.779999,310.540009,310.640015,283.872009,754900
2017-11-16,311.089996,312.799988,311.000000,312.649994,285.708771,635500
2017-11-17,311.589996,312.429993,309.500000,309.700012,283.012970,692300
2017-11-20,310.200012,315.570007,310.010010,314.649994,287.536499,901800
2017-11-21,315.239990,317.619995,314.609985,316.940002,289.629150,858000
2017-11-22,316.309998,316.859985,314.350006,314.869995,287.737549,685700
2017-11-24,315.089996,316.230011,315.019989,315.820007,288.605621,320900
2017-11-27,316.000000,316.890015,315.049988,316.700012,289.409851,657800
2017-11-28,316.779999,319.429993,316.170013,319.010010,291.520752,967200
2017-11-29,319.500000,321.209991,318.329987,320.760010,293.119873,1190500
2017-11-30,319.619995,320.940002,318.480011,319.119995,293.450989,2626200
2017-12-01,319.059998,319.630005,311.130005,313.570007,288.347443,1707400
2017-12-04,315.940002,316.519989,311.609985,311.779999,286.701416,1365900
2017-12-05,314.500000,314.500000,310.070007,310.140015,285.193359,1171000
2017-12-06,311.980011,313.070007,310.250000,311.970001,286.876099,824800
2017-12-07,311.829987,315.359985,311.809998,314.420013,289.129089,972300
2017-12-08,316.559998,316.559998,313.450012,315.850006,290.444000,853900
2017-12-11,315.450012,317.239990,315.149994,316.170013,290.738281,765800
2017-12-12,316.380005,316.899994,314.910004,315.890015,290.480865,1082200
2017-12-13,316.660004,319.829987,316.299988,317.790009,292.227966,862400
2017-12-14,318.209991,319.029999,316.420013,317.010010,291.510773,867600
2017-12-15,318.690002,323.380005,318.429993,322.820007,296.853455,1929400
2017-12-18,323.589996,323.940002,319.000000,322.760010,296.798157,1254400
2017-12-19,322.760010,323.130005,319.779999,319.970001,294.232635,931000
2017-12-20,319.839996,321.260010,317.649994,317.720001,292.163574,932400
2017-12-21,319.000000,319.200012,317.010010,317.190002,291.676208,868700
2017-12-22,318.299988,319.239990,317.600006,318.029999,292.448700,542100
2017-12-26,318.359985,319.769989,317.970001,318.510010,292.890045,516900
2017-12-27,319.670013,319.670013,318.070007,319.440002,293.745239,574700
2017-12-28,319.829987,322.299988,319.709991,322.100006,296.191284,721700
2017-12-29,322.220001,323.149994,321.019989,321.049988,295.225739,731200
2018-01-02,322.000000,322.619995,317.500000,318.540009,292.917694,1189600
2018-01-03,318.980011,321.519989,318.630005,321.209991,295.372986,893400
2018-01-04,321.190002,326.899994,320.989990,326.720001,300.439636,1443000
2018-01-05,325.989990,330.179993,325.980011,329.679993,303.161560,1241100
2018-01-08,328.959991,330.410004,327.809998,328.160004,301.763885,1084500
2018-01-09,329.000000,331.829987,328.420013,330.510010,303.924835,865400
2018-01-10,331.070007,333.739990,330.010010,331.049988,304.421356,1504600
2018-01-11,331.850006,332.079987,330.160004,331.130005,304.494934,1152000
2018-01-12,331.350006,336.350006,331.029999,336.250000,309.203125,1428100
2018-01-16,336.350006,336.670013,330.000000,330.109985,303.557007,1374900
2018-01-17,331.459991,335.739990,330.320007,334.859985,307.924927,1009600
2018-01-18,334.109985,335.920013,332.989990,333.000000,306.214508,973200
2018-01-19,334.239990,334.890015,331.779999,332.000000,305.295013,1511800
2018-01-22,331.769989,332.700012,328.970001,329.000000,302.536285,1463000
2018-01-23,329.989990,331.149994,328.510010,328.700012,302.260468,1066200
2018-01-24,328.869995,332.480011,327.420013,330.489990,303.906403,1360200
2018-01-25,331.040009,335.190002,330.209991,334.720001,307.796173,1782900
2018-01-26,336.869995,345.109985,334.739990,344.899994,317.157349,2057300
2018-01-29,350.000000,354.320007,342.149994,351.420013,323.152924,2881100
2018-01-30,346.519989,352.720001,345.049988,350.390015,322.205750,2032900
2018-01-31,353.279999,358.519989,352.450012,354.850006,326.306976,1887200
2018-02-01,354.260010,361.790009,354.010010,357.380005,328.633423,1579700
2018-02-02,355.000000,358.000000,351.519989,352.660004,324.293213,1958600
2018-02-05,348.630005,353.989990,326.109985,336.459991,309.396240,2947100
2018-02-06,328.709991,340.010010,327.230011,337.589996,310.435333,2603000
2018-02-07,338.290009,350.339996,337.820007,345.429993,317.644714,2052900
2018-02-08,350.209991,350.989990,334.010010,334.299988,307.409943,2627600
2018-02-09,338.100006,344.880005,332.250000,341.420013,313.957275,2366600
2018-02-12,344.540009,348.470001,340.100006,345.809998,317.994171,1829200
2018-02-13,345.200012,351.059998,344.510010,350.230011,322.058624,1279300
2018-02-14,348.809998,355.390015,348.200012,354.660004,326.132233,1652100
2018-02-15,357.399994,361.019989,354.739990,361.000000,331.962311,1167600
2018-02-16,361.000000,363.000000,357.839996,360.529999,331.530121,1084800
2018-02-20,359.149994,362.670013,357.230011,358.690002,329.838165,1102600
2018-02-21,359.000000,362.980011,357.000000,357.059998,328.339233,1391000
2018-02-22,358.440002,358.970001,354.510010,355.410004,326.821930,1432700
2018-02-23,356.250000,358.690002,353.839996,358.690002,329.838165,902500
2018-02-26,360.000000,361.320007,357.079987,358.700012,329.847290,1156300
2018-02-27,359.350006,362.320007,358.089996,358.170013,329.359894,1379700
2018-02-28,357.359985,359.200012,352.420013,352.440002,325.910675,988400
2018-03-01,352.459991,353.579987,337.579987,339.690002,314.120483,2307100
2018-03-02,337.500000,342.850006,335.049988,341.720001,315.997650,1684100
2018-03-05,339.829987,342.779999,337.619995,342.359985,316.589447,1812400
2018-03-06,342.899994,343.989990,337.950012,339.500000,313.944794,1307800
2018-03-07,336.230011,343.190002,334.100006,342.200012,316.441559,1351000
2018-03-08,343.119995,343.700012,339.339996,341.779999,316.053101,1056400
2018-03-09,341.779999,342.559998,338.079987,340.489990,314.860229,1568600
2018-03-12,341.000000,341.350006,333.040009,333.100006,308.026520,2283200
2018-03-13,334.779999,335.910004,332.079987,333.459991,308.359436,1622100
2018-03-14,335.709991,336.380005,327.579987,331.679993,306.713348,1712400
2018-03-15,331.940002,334.429993,328.779999,333.230011,308.146729,1877200
2018-03-16,333.380005,334.350006,329.230011,331.399994,306.454498,4718100
2018-03-19,330.299988,336.230011,330.250000,335.250000,310.014648,1502900
2018-03-20,335.730011,339.500000,335.220001,335.600006,310.338287,1153900
2018-03-21,336.260010,338.730011,332.489990,335.470001,310.218109,1270500
2018-03-22,333.179993,335.470001,325.790009,327.149994,302.524353,1536300
2018-03-23,327.000000,344.140015,326.769989,336.309998,310.994873,2898600
2018-03-26,342.399994,344.600006,339.269989,343.929993,318.041290,1611100
2018-03-27,345.299988,345.940002,336.600006,338.850006,313.343689,1295100
2018-03-28,340.000000,340.660004,333.220001,335.329987,310.088654,1422000
2018-03-29,336.040009,341.000000,335.390015,337.929993,312.492920,1039300
2018-04-02,337.059998,337.899994,328.750000,333.000000,307.933990,1298600
2018-04-03,334.970001,337.029999,330.679993,334.709991,309.515320,1296500
2018-04-04,328.880005,341.970001,327.500000,341.790009,316.062408,1449400
2018-04-05,344.230011,346.929993,340.010010,346.649994,320.556580,1589400
2018-04-06,343.589996,344.679993,332.839996,334.660004,309.469055,1417900
2018-04-09,337.480011,340.839996,335.459991,335.910004,310.624969,981200
2018-04-10,340.630005,341.049988,337.100006,339.359985,313.815247,996300
2018-04-11,338.510010,346.250000,337.980011,339.440002,313.889313,1481100
2018-04-12,340.619995,344.500000,340.519989,342.880005,317.070343,1091600
2018-04-13,344.079987,345.059998,340.690002,342.600006,316.811401,763100
2018-04-16,344.869995,347.739990,344.549988,345.700012,319.678101,1141300
2018-04-17,347.790009,350.119995,346.130005,349.140015,322.859131,1061800
2018-04-18,351.299988,352.250000,349.339996,351.149994,324.717834,843600
2018-04-19,351.600006,354.209991,350.179993,353.380005,326.779999,781700
2018-04-20,354.529999,355.000000,351.130005,351.989990,325.494568,1185300
2018-04-23,352.790009,358.619995,352.450012,358.600006,331.607056,1986000
2018-04-24,360.019989,361.989990,330.640015,336.489990,311.161316,3780500
2018-04-25,336.679993,337.149994,320.559998,329.500000,304.697449,3030800
2018-04-26,330.000000,334.859985,324.130005,330.399994,305.529755,1847500
2018-04-27,329.950012,330.230011,321.700012,322.029999,297.789764,1580600
